Customer_ID,Date,Day_Of_Week,Trip_Type,Time_Of_Day,Start_Lat,Start_Lon,End_Lat,End_Lon,Distance_KM,Travel_Time_Minutes
29,2023-01-03,Tuesday,Office_to_Home,19:15,12.971437,77.667167,12.951165,77.682958,2.85,9.31
30,2023-01-03,Tuesday,Home_to_Office,8:15,12.991534,77.673478,12.925419,77.685715,7.46,15.0
30,2023-01-03,Tuesday,Office_to_Home,18:45,12.925419,77.685715,12.991534,77.673478,7.46,17.92
31,2023-01-03,Tuesday,Home_to_Office,7:00,12.91216,77.59454,12.928989,77.632582,4.62,8.23
31,2023-01-03,Tuesday,Office_to_Home,18:15,12.928989,77.632582,12.91216,77.59454,4.62,10.48
32,2023-01-03,Tuesday,Home_to_Office,8:00,13.050001,77.541396,13.084398,77.512214,5.01,8.97
32,2023-01-03,Tuesday,Office_to_Home,20:00,13.084398,77.512214,13.050001,77.541396,5.01,16.86
33,2023-01-03,Tuesday,Home_to_Office,9:45,13.040562,77.633507,12.941891,77.660362,11.35,24.8
33,2023-01-03,Tuesday,Office_to_Home,18:15,12.941891,77.660362,13.040562,77.633507,11.35,29.78
34,2023-01-03,Tuesday,Home_to_Office,8:00,12.964432,77.555032,13.033381,77.559462,7.67,13.16
34,2023-01-03,Tuesday,Office_to_Home,18:45,13.033381,77.559462,12.964432,77.555032,7.67,20.56
35,2023-01-03,Tuesday,Home_to_Office,9:15,12.93867,77.628962,12.949767,77.520333,12.12,28.95
35,2023-01-03,Tuesday,Office_to_Home,17:30,12.949767,77.520333,12.93867,77.628962,12.12,32.78
36,2023-01-03,Tuesday,Home_to_Office,8:00,13.080981,77.572153,13.062204,77.598973,3.63,9.29
36,2023-01-03,Tuesday,Office_to_Home,17:00,13.062204,77.598973,13.080981,77.572153,3.63,13.51
37,2023-01-03,Tuesday,Home_to_Office,10:30,13.000002,77.611958,13.075968,77.674465,10.92,25.49
37,2023-01-03,Tuesday,Office_to_Home,20:00,13.075968,77.674465,13.000002,77.611958,10.92,30.25
38,2023-01-03,Tuesday,Home_to_Office,10:30,13.061795,77.551849,12.946544,77.513266,13.49,30.08
38,2023-01-03,Tuesday,Office_to_Home,19:00,12.946544,77.513266,13.061795,77.551849,13.49,39.12
39,2023-01-03,Tuesday,Home_to_Office,7:30,12.955151,77.542266,12.989647,77.630906,10.56,20.41
39,2023-01-03,Tuesday,Office_to_Home,19:45,12.989647,77.630906,12.955151,77.542266,10.56,22.72
40,2023-01-03,Tuesday,Home_to_Office,10:30,12.986846,77.661633,13.098364,77.688985,12.75,31.36
40,2023-01-03,Tuesday,Office_to_Home,17:15,13.098364,77.688985,12.986846,77.661633,12.75,33.09
41,2023-01-03,Tuesday,Home_to_Office,10:00,12.914934,77.692098,13.042996,77.511106,24.61,54.67
41,2023-01-03,Tuesday,Office_to_Home,19:30,13.042996,77.511106,12.914934,77.692098,24.61,63.59
42,2023-01-03,Tuesday,Home_to_Office,10:00,12.908429,77.516391,12.934268,77.531187,3.31,5.38
42,2023-01-03,Tuesday,Office_to_Home,18:30,12.934268,77.531187,12.908429,77.516391,3.31,11.59
43,2023-01-03,Tuesday,Home_to_Office,8:00,12.905368,77.541218,12.948002,77.533887,4.8,12.56
43,2023-01-03,Tuesday,Office_to_Home,20:15,12.948002,77.533887,12.905368,77.541218,4.8,12.12
44,2023-01-03,Tuesday,Home_to_Office,7:30,13.027287,77.586377,13.090591,77.502052,11.7,26.74
44,2023-01-03,Tuesday,Office_to_Home,19:15,13.090591,77.502052,13.027287,77.586377,11.7,30.04
45,2023-01-03,Tuesday,Home_to_Office,9:00,12.940938,77.57174,13.066724,77.600378,14.32,31.59
45,2023-01-03,Tuesday,Office_to_Home,19:00,13.066724,77.600378,12.940938,77.57174,14.32,38.92
46,2023-01-03,Tuesday,Home_to_Office,8:45,12.907142,77.618248,13.069263,77.518021,21.16,49.35
46,2023-01-03,Tuesday,Office_to_Home,20:00,13.069263,77.518021,12.907142,77.618248,21.16,53.75
47,2023-01-03,Tuesday,Home_to_Office,7:00,12.967095,77.656624,13.012171,77.640639,5.31,10.74
47,2023-01-03,Tuesday,Office_to_Home,17:45,13.012171,77.640639,12.967095,77.656624,5.31,18.97
48,2023-01-03,Tuesday,Home_to_Office,10:45,12.917448,77.610084,13.03343,77.593234,13.01,28.71
48,2023-01-03,Tuesday,Office_to_Home,18:15,13.03343,77.593234,12.917448,77.610084,13.01,34.76
49,2023-01-03,Tuesday,Home_to_Office,7:30,12.948814,77.504318,12.90766,77.607288,12.31,28.02
49,2023-01-03,Tuesday,Office_to_Home,18:45,12.90766,77.607288,12.948814,77.504318,12.31,29.59
50,2023-01-03,Tuesday,Home_to_Office,7:15,13.037271,77.637154,13.046869,77.548814,9.86,22.05
50,2023-01-03,Tuesday,Office_to_Home,19:45,13.046869,77.548814,13.037271,77.637154,9.86,23.77
1,2023-01-04,Wednesday,Home_to_Office,10:15,12.97877,77.592759,12.95723,77.614378,3.39,10.18
1,2023-01-04,Wednesday,Office_to_Home,17:15,12.95723,77.614378,12.97877,77.592759,3.39,12.55
2,2023-01-04,Wednesday,Home_to_Office,9:45,12.901048,77.535521,12.944962,77.682184,16.99,39.75
2,2023-01-04,Wednesday,Office_to_Home,17:00,12.944962,77.682184,12.901048,77.535521,16.99,40.78
3,2023-01-04,Wednesday,Home_to_Office,9:45,12.912122,77.698668,12.932292,77.60344,10.8,25.93
3,2023-01-04,Wednesday,Office_to_Home,18:30,12.932292,77.60344,12.912122,77.698668,10.8,28.08
4,2023-01-04,Wednesday,Home_to_Office,10:00,12.98495,77.552451,13.047475,77.61595,9.89,19.5
4,2023-01-04,Wednesday,Office_to_Home,20:45,13.047475,77.61595,12.98495,77.552451,9.89,22.74
5,2023-01-04,Wednesday,Home_to_Office,10:00,13.029297,77.659122,12.955567,77.682452,8.58,21.12
5,2023-01-04,Wednesday,Office_to_Home,20:00,12.955567,77.682452,13.029297,77.659122,8.58,19.71
6,2023-01-04,Wednesday,Home_to_Office,10:45,13.090188,77.620676,12.972083,77.540657,15.84,32.62
6,2023-01-04,Wednesday,Office_to_Home,19:15,12.972083,77.540657,13.090188,77.620676,15.84,38.7
7,2023-01-04,Wednesday,Home_to_Office,7:45,13.058548,77.553486,13.064227,77.573454,2.3,6.95
7,2023-01-04,Wednesday,Office_to_Home,20:30,13.064227,77.573454,13.058548,77.553486,2.3,5.2
8,2023-01-04,Wednesday,Home_to_Office,8:45,13.04274,77.521537,13.058356,77.647595,14.1,29.01
8,2023-01-04,Wednesday,Office_to_Home,20:45,13.058356,77.647595,13.04274,77.521537,14.1,35.12
9,2023-01-04,Wednesday,Home_to_Office,8:00,12.997693,77.645631,13.05934,77.676446,7.65,17.94
9,2023-01-04,Wednesday,Office_to_Home,20:15,13.05934,77.676446,12.997693,77.645631,7.65,18.99
10,2023-01-04,Wednesday,Home_to_Office,8:30,13.019928,77.598829,12.913102,77.562878,12.51,25.58
10,2023-01-04,Wednesday,Office_to_Home,18:30,12.913102,77.562878,13.019928,77.598829,12.51,30.49
11,2023-01-04,Wednesday,Home_to_Office,10:15,12.908455,77.56512,13.012702,77.591889,11.95,28.33
11,2023-01-04,Wednesday,Office_to_Home,18:30,13.012702,77.591889,12.908455,77.56512,11.95,33.3
12,2023-01-04,Wednesday,Home_to_Office,10:15,12.907347,77.6109,12.926189,77.667367,6.61,13.78
12,2023-01-04,Wednesday,Office_to_Home,19:45,12.926189,77.667367,12.907347,77.6109,6.61,17.84
13,2023-01-04,Wednesday,Home_to_Office,9:00,13.080012,77.551686,12.938606,77.608231,16.9,37.27
13,2023-01-04,Wednesday,Office_to_Home,17:45,12.938606,77.608231,13.080012,77.551686,16.9,41.34
14,2023-01-04,Wednesday,Home_to_Office,8:00,13.052322,77.519975,12.90277,77.641973,21.42,48.28
14,2023-01-04,Wednesday,Office_to_Home,20:00,12.90277,77.641973,13.052322,77.519975,21.42,50.81
15,2023-01-04,Wednesday,Home_to_Office,7:15,12.918335,77.546021,12.961022,77.578407,5.95,14.18
15,2023-01-04,Wednesday,Office_to_Home,19:45,12.961022,77.578407,12.918335,77.546021,5.95,16.14
16,2023-01-04,Wednesday,Home_to_Office,10:15,13.051791,77.564969,12.907742,77.620268,17.13,37.57
16,2023-01-04,Wednesday,Office_to_Home,17:45,12.907742,77.620268,13.051791,77.564969,17.13,41.48
17,2023-01-04,Wednesday,Home_to_Office,8:30,12.951968,77.695364,13.083797,77.522669,24.12,51.18
17,2023-01-04,Wednesday,Office_to_Home,20:00,13.083797,77.522669,12.951968,77.695364,24.12,60.49
18,2023-01-04,Wednesday,Home_to_Office,9:30,13.052057,77.608977,13.035558,77.660427,6.0,17.15
18,2023-01-04,Wednesday,Office_to_Home,17:15,13.035558,77.660427,13.052057,77.608977,6.0,18.1
19,2023-01-04,Wednesday,Home_to_Office,9:30,12.986417,77.53197,13.036641,77.659844,15.25,34.31
19,2023-01-04,Wednesday,Office_to_Home,19:15,13.036641,77.659844,12.986417,77.53197,15.25,35.64
20,2023-01-04,Wednesday,Home_to_Office,10:00,13.016002,77.648736,13.038328,77.589943,6.98,13.73
20,2023-01-04,Wednesday,Office_to_Home,19:15,13.038328,77.589943,13.016002,77.648736,6.98,17.78
21,2023-01-04,Wednesday,Home_to_Office,8:30,12.953747,77.574024,13.050659,77.683092,16.2,32.39
21,2023-01-04,Wednesday,Office_to_Home,20:45,13.050659,77.683092,12.953747,77.574024,16.2,40.98
22,2023-01-04,Wednesday,Home_to_Office,7:30,12.942874,77.66544,13.034336,77.576777,14.14,28.82
22,2023-01-04,Wednesday,Office_to_Home,19:45,13.034336,77.576777,12.942874,77.66544,14.14,38.36
23,2023-01-04,Wednesday,Home_to_Office,8:15,13.088459,77.567793,12.917789,77.635248,20.37,43.36
23,2023-01-04,Wednesday,Office_to_Home,19:45,12.917789,77.635248,13.088459,77.567793,20.37,48.22
24,2023-01-04,Wednesday,Home_to_Office,10:30,13.037678,77.632289,13.06965,77.698554,8.17,16.25
24,2023-01-04,Wednesday,Office_to_Home,18:30,13.06965,77.698554,13.037678,77.632289,8.17,20.24
25,2023-01-04,Wednesday,Home_to_Office,10:30,12.996554,77.527267,13.024694,77.594265,8.07,15.28
25,2023-01-04,Wednesday,Office_to_Home,19:30,13.024694,77.594265,12.996554,77.527267,8.07,17.89
26,2023-01-04,Wednesday,Home_to_Office,8:30,12.901041,77.641263,12.941722,77.661853,5.06,11.45
26,2023-01-04,Wednesday,Office_to_Home,20:00,12.941722,77.661853,12.901041,77.641263,5.06,10.85
27,2023-01-04,Wednesday,Home_to_Office,9:30,13.088749,77.500613,12.919026,77.666176,26.32,56.72
27,2023-01-04,Wednesday,Office_to_Home,18:30,12.919026,77.666176,13.088749,77.500613,26.32,65.0
28,2023-01-04,Wednesday,Home_to_Office,7:45,12.995262,77.545166,13.012645,77.685991,15.75,32.02
28,2023-01-04,Wednesday,Office_to_Home,18:45,13.012645,77.685991,12.995262,77.545166,15.75,36.36
29,2023-01-04,Wednesday,Home_to_Office,10:45,12.951165,77.682958,12.971437,77.667167,2.85,5.0
29,2023-01-04,Wednesday,Office_to_Home,17:45,12.971437,77.667167,12.951165,77.682958,2.85,5.17
30,2023-01-04,Wednesday,Home_to_Office,9:45,12.991534,77.673478,12.925419,77.685715,7.46,14.8
30,2023-01-04,Wednesday,Office_to_Home,18:15,12.925419,77.685715,12.991534,77.673478,7.46,18.05
31,2023-01-04,Wednesday,Home_to_Office,9:00,12.91216,77.59454,12.928989,77.632582,4.62,10.26
31,2023-01-04,Wednesday,Office_to_Home,20:15,12.928989,77.632582,12.91216,77.59454,4.62,12.52
32,2023-01-04,Wednesday,Home_to_Office,9:30,13.050001,77.541396,13.084398,77.512214,5.01,9.65
32,2023-01-04,Wednesday,Office_to_Home,19:45,13.084398,77.512214,13.050001,77.541396,5.01,12.74
33,2023-01-04,Wednesday,Home_to_Office,10:00,13.040562,77.633507,12.941891,77.660362,11.35,26.1
33,2023-01-04,Wednesday,Office_to_Home,18:30,12.941891,77.660362,13.040562,77.633507,11.35,30.92
34,2023-01-04,Wednesday,Home_to_Office,9:30,12.964432,77.555032,13.033381,77.559462,7.67,15.45
34,2023-01-04,Wednesday,Office_to_Home,17:00,13.033381,77.559462,12.964432,77.555032,7.67,18.93
35,2023-01-04,Wednesday,Home_to_Office,8:30,12.93867,77.628962,12.949767,77.520333,12.12,26.17
35,2023-01-04,Wednesday,Office_to_Home,19:00,12.949767,77.520333,12.93867,77.628962,12.12,33.68
36,2023-01-04,Wednesday,Home_to_Office,9:15,13.080981,77.572153,13.062204,77.598973,3.63,9.97
36,2023-01-04,Wednesday,Office_to_Home,17:00,13.062204,77.598973,13.080981,77.572153,3.63,7.48
37,2023-01-04,Wednesday,Home_to_Office,8:15,13.000002,77.611958,13.075968,77.674465,10.92,21.9
37,2023-01-04,Wednesday,Office_to_Home,18:15,13.075968,77.674465,13.000002,77.611958,10.92,23.91
38,2023-01-04,Wednesday,Home_to_Office,10:30,13.061795,77.551849,12.946544,77.513266,13.49,25.22
38,2023-01-04,Wednesday,Office_to_Home,17:30,12.946544,77.513266,13.061795,77.551849,13.49,32.57
39,2023-01-04,Wednesday,Home_to_Office,7:30,12.955151,77.542266,12.989647,77.630906,10.56,24.66
39,2023-01-04,Wednesday,Office_to_Home,19:15,12.989647,77.630906,12.955151,77.542266,10.56,27.13
40,2023-01-04,Wednesday,Home_to_Office,10:00,12.986846,77.661633,13.098364,77.688985,12.75,25.1
40,2023-01-04,Wednesday,Office_to_Home,18:30,13.098364,77.688985,12.986846,77.661633,12.75,34.5
41,2023-01-04,Wednesday,Home_to_Office,8:30,12.914934,77.692098,13.042996,77.511106,24.61,51.9
41,2023-01-04,Wednesday,Office_to_Home,19:30,13.042996,77.511106,12.914934,77.692098,24.61,62.2
42,2023-01-04,Wednesday,Home_to_Office,10:00,12.908429,77.516391,12.934268,77.531187,3.31,6.19
42,2023-01-04,Wednesday,Office_to_Home,17:30,12.934268,77.531187,12.908429,77.516391,3.31,5.0
43,2023-01-04,Wednesday,Home_to_Office,10:30,12.905368,77.541218,12.948002,77.533887,4.8,8.79
43,2023-01-04,Wednesday,Office_to_Home,18:45,12.948002,77.533887,12.905368,77.541218,4.8,9.53
44,2023-01-04,Wednesday,Home_to_Office,8:00,13.027287,77.586377,13.090591,77.502052,11.7,22.15
44,2023-01-04,Wednesday,Office_to_Home,17:15,13.090591,77.502052,13.027287,77.586377,11.7,29.39
45,2023-01-04,Wednesday,Home_to_Office,9:30,12.940938,77.57174,13.066724,77.600378,14.32,29.31
45,2023-01-04,Wednesday,Office_to_Home,19:15,13.066724,77.600378,12.940938,77.57174,14.32,36.72
46,2023-01-04,Wednesday,Home_to_Office,10:00,12.907142,77.618248,13.069263,77.518021,21.16,47.06
46,2023-01-04,Wednesday,Office_to_Home,20:15,13.069263,77.518021,12.907142,77.618248,21.16,55.44
47,2023-01-04,Wednesday,Home_to_Office,7:30,12.967095,77.656624,13.012171,77.640639,5.31,8.76
47,2023-01-04,Wednesday,Office_to_Home,17:30,13.012171,77.640639,12.967095,77.656624,5.31,11.24
48,2023-01-04,Wednesday,Home_to_Office,7:45,12.917448,77.610084,13.03343,77.593234,13.01,24.17
48,2023-01-04,Wednesday,Office_to_Home,18:15,13.03343,77.593234,12.917448,77.610084,13.01,30.58
49,2023-01-04,Wednesday,Home_to_Office,7:00,12.948814,77.504318,12.90766,77.607288,12.31,23.56
49,2023-01-04,Wednesday,Office_to_Home,19:00,12.90766,77.607288,12.948814,77.504318,12.31,32.29
50,2023-01-04,Wednesday,Home_to_Office,7:00,13.037271,77.637154,13.046869,77.548814,9.86,20.85
50,2023-01-04,Wednesday,Office_to_Home,18:30,13.046869,77.548814,13.037271,77.637154,9.86,23.81
1,2023-01-05,Thursday,Home_to_Office,7:15,12.97877,77.592759,12.95723,77.614378,3.39,5.0
1,2023-01-05,Thursday,Office_to_Home,18:00,12.95723,77.614378,12.97877,77.592759,3.39,11.4
2,2023-01-05,Thursday,Home_to_Office,10:30,12.901048,77.535521,12.944962,77.682184,16.99,39.1
2,2023-01-05,Thursday,Office_to_Home,18:30,12.944962,77.682184,12.901048,77.535521,16.99,44.78
3,2023-01-05,Thursday,Home_to_Office,7:15,12.912122,77.698668,12.932292,77.60344,10.8,26.16
3,2023-01-05,Thursday,Office_to_Home,20:15,12.932292,77.60344,12.912122,77.698668,10.8,31.05
4,2023-01-05,Thursday,Home_to_Office,7:00,12.98495,77.552451,13.047475,77.61595,9.89,22.44
4,2023-01-05,Thursday,Office_to_Home,18:45,13.047475,77.61595,12.98495,77.552451,9.89,28.84
5,2023-01-05,Thursday,Home_to_Office,10:00,13.029297,77.659122,12.955567,77.682452,8.58,15.47
5,2023-01-05,Thursday,Office_to_Home,19:15,12.955567,77.682452,13.029297,77.659122,8.58,24.39
6,2023-01-05,Thursday,Home_to_Office,9:45,13.090188,77.620676,12.972083,77.540657,15.84,34.62
6,2023-01-05,Thursday,Office_to_Home,19:45,12.972083,77.540657,13.090188,77.620676,15.84,44.91
7,2023-01-05,Thursday,Home_to_Office,8:15,13.058548,77.553486,13.064227,77.573454,2.3,5.0
7,2023-01-05,Thursday,Office_to_Home,20:30,13.064227,77.573454,13.058548,77.553486,2.3,5.0
8,2023-01-05,Thursday,Home_to_Office,7:15,13.04274,77.521537,13.058356,77.647595,14.1,32.26
8,2023-01-05,Thursday,Office_to_Home,18:45,13.058356,77.647595,13.04274,77.521537,14.1,38.02
9,2023-01-05,Thursday,Home_to_Office,8:15,12.997693,77.645631,13.05934,77.676446,7.65,14.9
9,2023-01-05,Thursday,Office_to_Home,18:45,13.05934,77.676446,12.997693,77.645631,7.65,25.38
10,2023-01-05,Thursday,Home_to_Office,10:30,13.019928,77.598829,12.913102,77.562878,12.51,27.82
10,2023-01-05,Thursday,Office_to_Home,19:30,12.913102,77.562878,13.019928,77.598829,12.51,36.69
11,2023-01-05,Thursday,Home_to_Office,8:45,12.908455,77.56512,13.012702,77.591889,11.95,28.66
11,2023-01-05,Thursday,Office_to_Home,17:30,13.012702,77.591889,12.908455,77.56512,11.95,35.69
12,2023-01-05,Thursday,Home_to_Office,7:15,12.907347,77.6109,12.926189,77.667367,6.61,16.55
12,2023-01-05,Thursday,Office_to_Home,18:30,12.926189,77.667367,12.907347,77.6109,6.61,18.34
13,2023-01-05,Thursday,Home_to_Office,8:00,13.080012,77.551686,12.938606,77.608231,16.9,38.07
13,2023-01-05,Thursday,Office_to_Home,20:30,12.938606,77.608231,13.080012,77.551686,16.9,46.92
14,2023-01-05,Thursday,Home_to_Office,8:30,13.052322,77.519975,12.90277,77.641973,21.42,48.8
14,2023-01-05,Thursday,Office_to_Home,19:15,12.90277,77.641973,13.052322,77.519975,21.42,55.45
15,2023-01-05,Thursday,Home_to_Office,10:30,12.918335,77.546021,12.961022,77.578407,5.95,13.99
15,2023-01-05,Thursday,Office_to_Home,19:30,12.961022,77.578407,12.918335,77.546021,5.95,17.14
16,2023-01-05,Thursday,Home_to_Office,9:15,13.051791,77.564969,12.907742,77.620268,17.13,40.92
16,2023-01-05,Thursday,Office_to_Home,18:30,12.907742,77.620268,13.051791,77.564969,17.13,44.9
17,2023-01-05,Thursday,Home_to_Office,10:45,12.951968,77.695364,13.083797,77.522669,24.12,55.77
17,2023-01-05,Thursday,Office_to_Home,18:15,13.083797,77.522669,12.951968,77.695364,24.12,66.24
18,2023-01-05,Thursday,Home_to_Office,9:45,13.052057,77.608977,13.035558,77.660427,6.0,12.87
18,2023-01-05,Thursday,Office_to_Home,20:00,13.035558,77.660427,13.052057,77.608977,6.0,14.5
19,2023-01-05,Thursday,Home_to_Office,8:15,12.986417,77.53197,13.036641,77.659844,15.25,34.41
19,2023-01-05,Thursday,Office_to_Home,19:45,13.036641,77.659844,12.986417,77.53197,15.25,38.02
20,2023-01-05,Thursday,Home_to_Office,9:45,13.016002,77.648736,13.038328,77.589943,6.98,17.57
20,2023-01-05,Thursday,Office_to_Home,19:45,13.038328,77.589943,13.016002,77.648736,6.98,17.73
21,2023-01-05,Thursday,Home_to_Office,7:15,12.953747,77.574024,13.050659,77.683092,16.2,39.39
21,2023-01-05,Thursday,Office_to_Home,18:00,13.050659,77.683092,12.953747,77.574024,16.2,44.47
22,2023-01-05,Thursday,Home_to_Office,9:45,12.942874,77.66544,13.034336,77.576777,14.14,36.04
22,2023-01-05,Thursday,Office_to_Home,20:45,13.034336,77.576777,12.942874,77.66544,14.14,37.2
23,2023-01-05,Thursday,Home_to_Office,8:30,13.088459,77.567793,12.917789,77.635248,20.37,47.55
23,2023-01-05,Thursday,Office_to_Home,19:30,12.917789,77.635248,13.088459,77.567793,20.37,55.91
24,2023-01-05,Thursday,Home_to_Office,7:30,13.037678,77.632289,13.06965,77.698554,8.17,21.07
24,2023-01-05,Thursday,Office_to_Home,20:45,13.06965,77.698554,13.037678,77.632289,8.17,21.1
25,2023-01-05,Thursday,Home_to_Office,7:00,12.996554,77.527267,13.024694,77.594265,8.07,18.85
25,2023-01-05,Thursday,Office_to_Home,18:15,13.024694,77.594265,12.996554,77.527267,8.07,23.32
26,2023-01-05,Thursday,Home_to_Office,9:30,12.901041,77.641263,12.941722,77.661853,5.06,8.91
26,2023-01-05,Thursday,Office_to_Home,20:45,12.941722,77.661853,12.901041,77.641263,5.06,11.95
27,2023-01-05,Thursday,Home_to_Office,9:45,13.088749,77.500613,12.919026,77.666176,26.32,61.47
27,2023-01-05,Thursday,Office_to_Home,19:15,12.919026,77.666176,13.088749,77.500613,26.32,70.44
28,2023-01-05,Thursday,Home_to_Office,8:00,12.995262,77.545166,13.012645,77.685991,15.75,39.79
28,2023-01-05,Thursday,Office_to_Home,19:15,13.012645,77.685991,12.995262,77.545166,15.75,41.12
29,2023-01-05,Thursday,Home_to_Office,8:45,12.951165,77.682958,12.971437,77.667167,2.85,8.7
29,2023-01-05,Thursday,Office_to_Home,17:00,12.971437,77.667167,12.951165,77.682958,2.85,5.39
30,2023-01-05,Thursday,Home_to_Office,8:30,12.991534,77.673478,12.925419,77.685715,7.46,16.44
30,2023-01-05,Thursday,Office_to_Home,20:30,12.925419,77.685715,12.991534,77.673478,7.46,16.01
31,2023-01-05,Thursday,Home_to_Office,8:15,12.91216,77.59454,12.928989,77.632582,4.62,10.23
31,2023-01-05,Thursday,Office_to_Home,20:15,12.928989,77.632582,12.91216,77.59454,4.62,11.23
32,2023-01-05,Thursday,Home_to_Office,8:45,13.050001,77.541396,13.084398,77.512214,5.01,13.48
32,2023-01-05,Thursday,Office_to_Home,17:00,13.084398,77.512214,13.050001,77.541396,5.01,14.98
33,2023-01-05,Thursday,Home_to_Office,10:00,13.040562,77.633507,12.941891,77.660362,11.35,24.27
33,2023-01-05,Thursday,Office_to_Home,18:00,12.941891,77.660362,13.040562,77.633507,11.35,31.22
34,2023-01-05,Thursday,Home_to_Office,7:30,12.964432,77.555032,13.033381,77.559462,7.67,20.04
34,2023-01-05,Thursday,Office_to_Home,18:30,13.033381,77.559462,12.964432,77.555032,7.67,20.46
35,2023-01-05,Thursday,Home_to_Office,7:00,12.93867,77.628962,12.949767,77.520333,12.12,24.87
35,2023-01-05,Thursday,Office_to_Home,18:30,12.949767,77.520333,12.93867,77.628962,12.12,33.36
36,2023-01-05,Thursday,Home_to_Office,7:00,13.080981,77.572153,13.062204,77.598973,3.63,7.85
36,2023-01-05,Thursday,Office_to_Home,18:30,13.062204,77.598973,13.080981,77.572153,3.63,10.33
37,2023-01-05,Thursday,Home_to_Office,7:15,13.000002,77.611958,13.075968,77.674465,10.92,26.99
37,2023-01-05,Thursday,Office_to_Home,19:45,13.075968,77.674465,13.000002,77.611958,10.92,29.26
38,2023-01-05,Thursday,Home_to_Office,7:15,13.061795,77.551849,12.946544,77.513266,13.49,29.89
38,2023-01-05,Thursday,Office_to_Home,17:45,12.946544,77.513266,13.061795,77.551849,13.49,37.82
